-0.116073594,0.012747019,0.035395248,0.23017479,-0.036238959,-0.001898,0,-0.021620644,0
-0.188707438,0.023152725,0.021440071,0.524314896,0.240818434,-0.032505,0,-0.012677575,0
-0.142425697,0.008482508,-0.013038096,0.209467405,0.14891598,-0.011723,0,0.011958976,0
-0.088728777,0.077567743,0.032168292,0.516030049,0.202413366,0.018971,0,0.048731187,0
-0.108780947,0.080341746,-0.251507763,0.619212501,-0.224647814,0.013603,0,0.063146265,0
-0.163271103,0.111947958,0.061746867,0.453305115,-0.101788956,-0.013009,0,0.08618699,0
-0.120110228,-0.00889522,0.047305636,0.728231857,0.20990304,0.009084,0,0.086696128,0
-0.157791881,0.003480899,0.010465314,0.287235305,0.185275459,-0.016422,0,0.02501473,0
-0.226905762,0.081781826,0.090536601,0.58930593,0.145342475,-0.042688,0,-0.116524309,0
-0.089500974,0.022216165,-0.012422065,0.347712078,-0.035558687,-0.00855,0,0.071281279,0
-0.253009049,0.020198636,0.011764393,0.509865393,-0.070361353,0.072791,0,0.116941493,0
-0.181712849,0.005237721,0.235997908,0.755811675,-0.160723384,-0.012688,0,-0.035182129,0
-0.136572948,-0.010324088,0.160560397,0.848957651,0.276249541,0.052055,0,0.124568175,0
-0.152141269,0.023526483,-0.071332179,0.471762338,-0.082229615,0.011683,0,0.03953441,0
-0.107113124,0.072546235,-0.022121608,0.679552554,0.156169711,-0.038053,0,0.042825233,1
-0.142123368,0.049323624,0.057894529,0.576579249,0.076909379,0.045637,0,0.141408037,0
-0.079364744,0.01694105,-0.038505736,0.359317361,0.082094554,0.025452,0,-0.066809261,0
-0.185216372,0.053649656,0.055711461,0.576776198,0.161782809,0.006047,0,0.034754106,0
-0.172516403,0.019241379,0.014947976,0.346653576,-0.032024202,0.042119,0,0.164483121,0
-0.11983746,0.048966657,0.046134222,0.593707137,0.113408915,-0.049341,0,0.042296339,0
-0.131355243,0.020521651,-0.005026979,0.561442595,0.575762124,0.119165,0,0.223716673,0
-0.176088656,0.009159414,0.018951107,0.607330514,-0.113573057,-0.026882,0,0.040489678,0
-0.108886779,0.006516142,-0.010207291,0.424288924,0.076780109,0.02057,0,-0.033570297,0
-0.258253045,-0.043243871,0.0492702,0.610204724,0.611390458,-0.003364,0,0.05712049,0
-0.15157374,0.000721238,4.35671E-05,0.455239545,0.323713756,0.020958,0,0.012599749,1
-0.198698767,0.033479769,-0.013153929,0.566506213,0.382465502,-0.005951,0,-0.038157709,0
-0.14551937,0.052429942,0.044470639,0.596707519,-0.033173611,0.011471,0,0.053308184,0
-0.147886132,0.008212077,-0.040703827,0.462044988,-0.094103155,0.065527,0,0.117640489,0
-0.132755094,0.068620144,0.008695522,0.632827397,-0.046545324,0.014969,0,0.063186791,0
-0.134088567,0.009936958,0.146155364,0.46524728,1.671973386,0.0807,0,-0.021254687,1
-0.096917708,0.07726331,0.114796141,0.719469616,0.048993959,0.019225,0,0.161986473,0
-0.222363783,0.051265906,-0.000385816,0.371954377,-0.380554251,-0.155544,0,0.283512196,0
-0.171136783,0.036648492,-0.051721981,0.488195377,0.02663429,0.011288,0,-0.06997027,0
-0.207719109,0.011865261,0.231278162,0.543542055,0.226607624,0.016609,0,-0.12827368,0
-0.109111773,0.084574885,-0.001002654,0.51984694,0.25848842,0.001885,0,-0.089817283,0
-0.175779725,0.295463356,-0.004669761,0.509634408,0.057779068,0.011914,0,-0.165809125,0
-0.200125743,0.019390503,-0.023337116,0.476760113,0.044964939,0.005311,0,-0.006990434,0
-0.175582738,0.043167022,-0.016315469,0.545613101,0.001690754,-0.004287,0,-0.068093457,0
-0.124887952,-0.03037938,0.005026972,0.628291252,0.069323007,0.039608,0,0.030081028,0
-0.164251214,0.11887062,0.034882205,0.581045668,0.041935474,-0.018245,0,-0.041575958,1
-0.121420222,0.009816436,0.013979172,0.429601138,0.06544083,0.002656,0,0.15577285,0
-0.131019747,0.197961904,0.005276837,0.759777401,0.346404171,0.019306,0,-0.01267715,0
-0.099123932,0.044821489,-0.002058065,0.564531965,0.13832981,0.001146,0,-0.028485699,0
-0.143867132,0.095997516,0.077644414,0.658218116,0.008745406,0.0014,0,-0.010205593,0
-0.147751003,-0.000570652,0.085158019,0.536122529,0.239660044,0.015581,0,0.075983587,0
-0.146084535,-0.00535333,0.043228708,0.455853273,-0.075644436,-0.01426,0,-0.034873714,0
-0.162134098,-0.012481603,0.015362944,0.672191054,0.272044145,-0.002282,0,0.07367392,0
-0.042619494,0.020420477,0.028664407,0.606278325,-0.057972236,0.033988,0,0.185351507,0
-0.176748188,0.010663648,-0.031765354,0.393686333,-0.074332266,-0.039793,0,0.017650451,0
-0.154767481,0.090164464,-0.030794291,0.475156095,-0.178649271,-0.020507,0,0.135665638,1
-0.231068366,0.102191446,0.063348679,0.512619976,0.086427977,-0.019282,0,0.110903389,0
-0.102591339,0.007830867,0.085422786,0.56747994,0.097822383,0.064951,0,0.127526415,0
-0.181467096,-0.007725796,0.026387021,0.252382778,-0.05577215,-0.005403,0,0.097185475,0
-0.198471293,-0.001822348,-0.018406734,0.289775076,0.148335213,-0.006771,0,-0.049285861,0
-0.011824545,0.064146972,-0.059618481,0.742494171,-0.099229645,0.030178,0,0.126092451,1
-0.046704191,0.001682436,-0.017520121,0.334805243,-0.046013669,0.046222,0,0.098178892,0
-0.100365043,0.025626791,0.008726819,0.540096675,0.163386494,0.021043,0,0.072083001,0
-0.092901578,0.071270539,0.068333199,0.732826852,0.413149119,0.021891,0,0.097043546,0
-0.265505849,0.004178321,-0.01202883,0.504844413,-0.007687955,0.027137,0,-0.186162289,0
-0.094041873,0.040152459,0.065924073,0.305264579,0.034323673,0.049338,0,0.138472965,0
-0.128463527,0.03641229,-0.021230691,0.43872436,0.09885067,0.01037,0,-0.09653467,0
-0.135058045,0.007561169,0.022819986,0.618847043,0.254507156,0.042591,0,0.015394877,0
-0.17649853,-0.004967639,0.064651454,0.427096977,0.04869466,0.042155,0,0.071249303,0
-0.177903336,0.047358756,0.006571707,0.520046492,-0.057068067,0.000131,0,0.120556153,0
-0.036383747,0.093759993,0.327134847,0.592897662,4.181583843,0.441639,0,0.489077247,0
-0.170815322,0.006701023,0.019059209,0.49791749,0.132784425,0.011092,0,0.03228439,0
-0.092990822,0.102548934,0.043642339,0.646671975,-0.039584201,-0.005348,0,0.096925028,0
-0.106342733,0.049207237,0.05756114,0.680127479,-0.089053921,-0.001538,0,0.10246,1
-0.028316986,-0.031959701,0.013035522,0.530685331,-0.026466546,0.014043,0,0.067532909,0
-0.152429151,0.059144254,0.000169701,0.368652063,0.228278564,0.006696,0,0.107711397,0
-0.108924351,0.056473502,0.000890292,0.608973811,-0.040674316,0.026754,0,0.154145281,0
-0.181380265,0.071703806,-0.045657943,0.373625774,-0.196966044,-0.022115,0,0.002838642,1
-0.133738637,-0.036085936,0.092859566,0.393990166,0.134304662,0.019655,0,0.168428094,0
-0.070664861,0.003964105,0.000119724,0.162893245,0.31017945,0.049676,0,0.096867297,0
-0.119604663,0.068720988,-0.000416354,0.575606816,-0.078516345,-0.035801,0,0.150519333,0
-0.071766385,-0.00268043,-0.003615893,0.500157824,0.190862209,-0.005232,0,0.194675212,0
-0.116774004,0.082722222,0.039930405,0.470471649,-0.180437169,0.030195,0,-0.019496537,0
-0.16300904,0.078202798,0.026190427,0.808334992,0.198389398,-0.04529,0,0.106836648,0
-0.125269567,0.066231045,0.097326773,0.355301226,0.163250873,-0.093721,0,0.125378817,0
-0.212507251,0.200539969,0.266229572,0.704801666,0.130130672,-0.095747,0,0.036290425,0
-0.170102661,-0.08779574,0.176398105,0.735003952,1.321014575,0.01422,0,-0.112759188,0
-0.109081174,0.060836427,-0.027814075,0.393170625,0.042037803,0.02949,0,-0.020608655,0
-0.154586285,0.000458999,0.001887371,0.404276297,0.173109823,-0.01075,0,0.020499075,0
-0.159200417,0.103277402,-0.010992109,0.607739931,0.036751539,0.029057,0,-0.003391851,1
-0.107292955,0.03398942,0.057582437,0.6230224,0.186381857,0.024765,0,-0.039888153,0
-0.062769152,0.046624198,0.006169139,0.560434295,0.230091653,0.005009,0,0.071382812,1
-0.164957167,-0.015851348,-0.012843412,0.645356407,0.269433378,0.010722,0,-0.082867248,0
-0.152721708,-0.009556866,0.044506556,0.547966816,0.234782643,0.003734,0,0.16063226,0
-0.165071854,0.063515938,0.046331392,0.523042243,0.03874812,-0.037461,0,0.131699278,0
-0.129860192,0.045640525,-0.017867433,0.435051885,0.125693426,-0.039894,0,0.171425255,0
-0.118878766,0.034531198,-0.031048253,0.338164598,-0.172203434,-0.087733,0,-0.003901297,0
-0.152267791,0.097120328,0.115165573,0.519239875,0.409670811,0.122084,0,0.043239702,1
-0.090304179,0.022423301,-0.087093563,0.508475013,-0.023411368,-0.002098,0,0.065212941,0
-0.133944966,0.080392644,0.062356438,0.742334208,0.340536624,0.011748,0,0.118635011,0
-0.087453467,0.14604748,-0.060254122,0.654005346,0.046200179,0.000715,0,0.231207328,0
-0.193742716,0.027813335,0.047410114,0.376780722,0.21417053,0.020875,0,0.051575939,0
-0.159221407,0.018945562,0.052568082,0.520862473,0.284858471,0.026591,0,0.062894229,0
-0.104238673,0.002031972,0.033815856,0.537012013,-0.202581278,0.007965,0,0.036894099,0
-0.105455178,0.057466743,0.031523181,0.316080594,0.056341314,-0.012666,0,0.103425367,1
-0.147270371,0.107262028,-0.081344261,0.614198505,-0.111049108,-0.002422,0,0.019776497,0
-0.163150158,0.012137965,0.000405394,0.464174027,0.131456496,-0.000912,0,0.137163195,0
-0.072087787,0.054473547,0.012114641,0.619121157,-0.095123868,0.006892,0,0.161903979,0
-0.129342357,0.071406913,0.04933269,0.694065728,0.088452777,-0.014822,0,0.050112304,0
-0.132401528,0.049333316,-0.058799744,0.567745716,0.042121451,0.039309,0,0.105159468,0
-0.126675872,-0.020483343,-0.077329466,0.622453383,-0.237512134,0.015689,0,0.081730331,0
-0.055067885,0.074807754,-7.683E-06,0.679487847,-0.208584996,0.041903,0,0.260959573,0
-0.173918069,0.071600035,-0.105507627,0.651231744,0.098546102,-0.01803,0,0.175700017,0
-0.156560877,0.070042401,0.030108099,0.546314239,0.143502384,0.01182,0,0.020617262,0
-0.076637356,-0.014739204,-0.000851998,0.195794991,0.195739173,-0.028015,0,0.041200223,0
-0.099503152,0.000604519,-0.025253713,0.571814666,-0.085422472,0.035512,0,0.027933638,0
-0.125112616,0.051342395,0.000818059,0.483541361,0.028049544,-0.012732,0,0.146823757,0
-0.168326429,0.024990383,0.017245839,0.271658698,0.356162899,0.008084,0,-0.075864651,1
-0.172482915,0.099570928,-0.068751507,0.457710203,-0.190045652,-0.03104,0,0.116711429,0
-0.133686787,0.012875567,0.012374989,0.579388489,0.097324342,-0.028935,0,0.064665407,0
-0.125956403,-0.022109283,0.035697332,0.4891239,0.065154123,0.003304,0,0.070864945,0
-0.075438534,0.048038025,0.068114914,0.768655002,0.142257513,0.005173,0,0.074410291,0
-0.100723218,0.046292908,0.018723585,0.454599997,-0.10653501,0.033434,0,0.024970729,0
-0.155502893,0.098757637,0.044260174,0.385199739,0.497349789,0.001342,0,0.084132599,0
-0.071607744,0.06901302,0.140862244,0.695132548,0.355742596,0.020914,0,0.222532699,0
-0.044372206,0.001634788,0.010737401,0.408920224,0.102495217,-0.062505,0,0.082329502,0
-0.172682653,0.054831227,0.22562451,0.744564578,0.290844473,-0.01251,0,0.046635607,0
-0.165643174,0.066490081,-0.108335378,0.571799068,-0.107557462,-0.043512,0,0.114030045,0
-0.109864643,0.012968434,-0.011050361,0.358471147,-0.127635709,0.005747,0,0.023436802,0
-0.148339449,0.055095849,0.015472181,0.600147194,0.15155537,-0.000699,0,0.063642769,0
-0.16801871,0.05034719,0.006849128,0.409993924,-0.270694348,0.031897,0,0.09946264,0
-0.23854507,0.079961541,0.013877015,0.479658847,-0.15985544,-0.023921,0,-0.007787755,0
-0.127251245,0.050745615,-0.056594367,0.49027499,-0.003337125,-0.001121,0,0.063562808,0
-0.112042801,-0.003699689,-0.076587374,0.639273786,0.09375878,-0.036598,0,-0.00050844,1
-0.172492622,0.005510964,0.00026157,0.368569379,-0.017011376,-0.030465,0,-0.031800108,0
-0.075611227,0.046037991,0.057632739,0.634735524,-0.245207952,-0.160453,0,0.004602136,0
-0.11076592,0.182373659,0.039821132,0.549424559,-0.396505048,0.002906,0,0.227492143,0
-0.169582669,4.95189E-05,0.078886165,0.5927945,-0.065944707,0.000777,0,0.097577204,1
-0.160051632,0.042006916,0.066815178,0.489374962,-0.124422749,0.012896,0,0.090137901,0
-0.207757061,0.133854967,0.02220727,0.600221249,-0.159414396,-0.012753,0,0.500578568,0
-0.104814214,-0.02797197,0.028009034,0.463221905,0.26818594,0.01089,0,0.223480201,0
-0.17618398,0.173807785,0.006004832,0.632628658,-0.178886447,0.00092,0,0.1404637,0
-0.102463511,0.036057716,-0.060348321,0.36460347,-0.189456876,0.017544,0,0.056691841,0
-0.158952677,0.021222563,-0.059098395,0.507924498,-0.318312862,-0.06522,0,0.276692219,0
-0.034455674,-0.005140849,0.013200852,0.215902291,-0.05292054,0.032145,0,0.048108543,0
-0.111915376,0.099538734,0.090426444,0.632758264,0.366288207,-0.006758,0,0.096809628,1
-0.118339839,0.0087796,0.000524459,0.56614534,0.210400365,0.03051,0,0.073568098,0
-0.088893278,-0.078764986,0.015208862,0.582287351,0.951466659,0.038454,0,-0.089231115,0
-0.11210732,-0.0408082,-0.191443294,0.538143029,0.610342134,0.060797,0,0.02876531,0
-0.150139236,0.042898712,0.00783299,0.545140946,0.045637431,0.017404,0,0.061786565,0
-0.137229278,-0.020949706,-0.079965466,0.44270862,0.007597865,-0.014072,0,0.004847499,0
-0.161518884,0.047748153,-0.00453424,0.342465466,-0.031736463,0.004347,0,0.055179012,0
-0.250872381,0.149536575,0.064813417,0.629084237,0.128426715,-0.033597,0,0.043179164,0
-0.074261036,0.077476933,0.057278162,0.507539509,-0.067323194,0.009677,0,0.096013298,0
-0.057292972,-0.07269438,-0.005477791,0.538282238,-0.041443124,0.007174,0,0.120348143,0
-0.107855462,0.003395354,-0.024964183,0.504755885,-0.206050806,-0.030908,0,0.153883751,0
-0.102022306,0.002985888,0.000181279,0.084038895,0.407312026,-0.009539,0,-0.002412194,1
-0.10368094,-0.009903394,0.031997793,0.294446709,0.672309172,0.115107,0,0.173185274,0
-0.058235198,-0.010814439,0.056934312,0.571532391,0.202691874,0.041882,0,0.06540944,0
-0.079035901,0.050393775,0.080948498,0.498921003,0.271836198,-0.000177,0,0.284631682,0
-0.102451058,0.032537927,0.004031905,0.37562384,0.329076899,0.147222,0,0.143761581,0
-0.051964185,-0.025568793,0.058127036,0.810311114,-0.055786041,0.090503,0,0.187214649,0
-0.089935055,0.029761578,-0.213183217,0.611816915,0.03131203,0.043471,0,0.070122469,0
-0.19372634,0.041148562,-0.062502066,0.293809214,0.116653672,0.003969,0,0.012650064,0
-0.075146343,0.003763191,0.011250724,0.636555279,0.180143471,0.016372,0,0.09089447,0
-0.17864051,-0.022935231,0.096366344,0.558471953,0.585570538,0.002183,0,0.115863748,0
-0.100958418,0.012484336,0.025956042,0.321070891,0.28811554,-0.001043,0,-0.000385464,0
-0.023296587,-0.000602968,0.009253601,0.491909309,0.316204192,-0.041001,0,0.202646896,1
-0.126552235,0.210225664,0.079710088,0.573412644,-0.095231982,0.014838,0,0.204382692,1
-0.101902058,-0.056854029,-0.018622841,0.207304526,0.172171492,0.013248,0,0.014416545,0
-0.037854158,0.007450568,0.01029315,0.621759814,0.074509369,0.023313,0,-0.051455784,0
-0.136156543,0.009058558,0.037261646,0.429308971,0.437504494,0.038614,0,0.061313583,0
-0.084095869,-0.030944351,-0.008702902,0.405090182,0.236592611,0.039826,0,0.014266381,1
-0.078029772,0.020942346,-0.03696782,0.355499475,0.042922688,-0.032472,0,0.008837564,0
-0.167610314,-0.006096352,0.006388732,0.324592241,-0.299398429,-0.054946,0,0.062932704,1
-0.019373233,0.085681494,0.001858126,0.611002625,0.122008616,-0.028299,0,0.000129293,0
-0.067263301,0.02085839,0.127008423,0.545427939,0.201076492,0.047339,0,0.296847737,0
-0.090301743,0.050629771,0.022245166,0.382584952,0.141386132,0.032003,0,-0.017472067,1
-0.110811042,0.017417495,-0.017054591,0.57496651,0.162362406,0.024676,0,0.023633009,0
-0.16575357,0.035270438,0.040129118,0.509101119,-0.018016909,0.015578,0,0.04475323,0
-0.077689653,0.129485711,0.033870708,0.667480758,-0.202465771,0.011934,0,0.032881305,0
-0.17395444,0.020854378,-0.072059967,0.635298423,0.134883828,-0.007786,0,0.041683997,0
-0.116497331,-0.004649047,-0.101280331,0.716179692,0.194170979,0.000513,0,0.038188348,0
-0.13371611,0.177079261,0.094014456,0.630170372,0.014639238,-0.084542,0,-0.010920782,0
-0.101527997,0.04499467,-0.014687754,0.639850908,0.215678375,0.007435,0,0.058335436,1
-0.124250403,0.040095904,-0.023552168,0.458786268,0.07003649,0.004868,0,0.002402374,0
-0.091614082,0.020882085,0.07402356,0.626945363,0.149775552,0.018107,0,0.356638026,0
-0.091298427,0.012370247,-0.006677201,0.448564672,0.141128225,-0.030446,0,-0.017511838,1
-0.136964225,0.010009343,-0.070230361,0.596360538,0.269424462,0.033261,0,0.070426347,0
-0.181839101,-0.004595483,-0.033484064,0.422428689,0.008042939,-0.009924,0,-0.087295691,0
-0.044419276,-0.009777261,0.049759073,0.601504989,0.073188924,0.058291,0,0.095600279,0
-0.103273523,0.010063546,0.072913241,0.592374791,0.002064336,-0.01136,0,0.154684826,0
-0.168768274,0.053304423,-0.016528736,0.648174349,0.04222626,0.042032,0,0.050710609,0
-0.148453706,0.05729929,-0.033964263,0.620073562,0.287817591,-0.009588,0,0.125084189,1
-0.118513029,0.085635694,0.043148668,0.521767877,-0.080958102,0.029922,0,0.075417645,0
